index,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
11405,Hyundai Grand,Hyundai,Grand,1,5600,Individual,Petrol,Manual,18.9,1197,2,5,580000
16274,Hyundai i20,Hyundai,i20,3,25000,Dealer,Petrol,Manual,17.19,1197,2,5,750000
2411,Honda City,Honda,City,14,70000,Individual,Petrol,Manual,17.7,1497,2,5,350000
1834,Maruti Swift Dzire,Maruti,Swift Dzire,4,80000,Individual,Diesel,Automatic,28.4,1248,1,5,610000
12830,Volkswagen Polo,Volkswagen,Polo,7,49753,Dealer,Diesel,Manual,20.14,1498,2,5,425000
6375,Maruti Swift Dzire,Maruti,Swift Dzire,11,35966,Dealer,Petrol,Manual,17.5,1298,2,5,260000
12034,Toyota Fortuner,Toyota,Fortuner,10,185000,Dealer,Diesel,Manual,11.5,2982,3,7,875000
7870,Hyundai i20,Hyundai,i20,11,60000,Individual,Petrol,Manual,17.0,1197,2,5,350000
5004,Hyundai i10,Hyundai,i10,9,68000,Dealer,Petrol,Automatic,16.95,1197,2,5,370000
9015,Toyota Yaris,Toyota,Yaris,2,30000,Individual,Petrol,Automatic,17.8,1496,2,5,950000
14238,Volvo XC60,Volvo,XC60,7,70252,Dealer,Diesel,Automatic,11.2,2400,4,5,1825000
14142,Toyota Fortuner,Toyota,Fortuner,4,69000,Dealer,Diesel,Automatic,12.9,2755,3,7,2450000
18130,Maruti Ertiga,Maruti,Ertiga,7,46000,Dealer,Petrol,Manual,19.01,1462,2,7,595000
14511,Maruti Swift,Maruti,Swift,11,78300,Dealer,Petrol,Manual,16.1,1197,2,5,225000
18108,Mahindra XUV500,Mahindra,XUV500,4,30000,Dealer,Diesel,Manual,16.0,2179,3,7,1575000
15888,Maruti Swift Dzire,Maruti,Swift Dzire,6,112000,Individual,Diesel,Manual,26.59,1248,1,5,550000
17262,Datsun GO,Datsun,GO,6,450000,Individual,Petrol,Manual,20.63,1198,1,5,295000
10132,Tata Tiago,Tata,Tiago,3,21814,Dealer,Petrol,Manual,23.84,1199,2,5,515000
17287,Toyota Glanza,Toyota,Glanza,2,10000,Individual,Petrol,Manual,21.01,1197,2,5,750000
15300,Maruti Baleno,Maruti,Baleno,2,30000,Individual,Petrol,Manual,21.4,1197,2,5,675000
3716,Maruti Wagon R,Maruti,Wagon R,3,32000,Dealer,CNG,Manual,33.54,998,1,5,485000
16391,Mahindra XUV500,Mahindra,XUV500,5,72000,Dealer,Diesel,Manual,16.0,2179,3,7,1245000
523,Maruti Ertiga,Maruti,Ertiga,2,15000,Individual,Petrol,Manual,19.34,1462,2,7,805000
18771,Tata Nexon,Tata,Nexon,3,70000,Individual,Diesel,Manual,21.5,1497,2,5,733000
9566,Ford Ecosport,Ford,Ecosport,6,102693,Dealer,Diesel,Manual,23.0,1498,2,5,550000
9301,Tata Tiago,Tata,Tiago,4,50000,Individual,Petrol,Manual,23.84,1199,2,5,400000
3406,Hyundai i20,Hyundai,i20,4,20000,Dealer,Petrol,Manual,18.6,1197,2,5,690000
16593,Mahindra KUV100,Mahindra,KUV100,3,15000,Individual,Petrol,Manual,18.15,1198,2,5,470000
17515,Mahindra KUV,Mahindra,KUV,5,43405,Trustmark Dealer,Diesel,Manual,25.32,1198,2,5,475000
16367,Volkswagen Polo,Volkswagen,Polo,9,58700,Dealer,Petrol,Manual,16.47,1198,1,5,299000
10424,Maruti Swift,Maruti,Swift,6,95000,Individual,Diesel,Manual,25.2,1248,1,5,480000
10108,Tata Safari,Tata,Safari,14,60000,Individual,Diesel,Manual,13.93,2179,3,7,500000
14774,Honda City,Honda,City,4,35000,Individual,Diesel,Manual,26.0,1498,2,5,850000
14494,Honda City,Honda,City,2,10000,Dealer,Petrol,Automatic,17.4,1497,2,5,1350000
8553,Honda Jazz,Honda,Jazz,5,34000,Dealer,Petrol,Automatic,17.1,1199,2,5,675000
17896,Volkswagen Polo,Volkswagen,Polo,2,7121,Dealer,Petrol,Automatic,17.21,1197,2,5,975000
4222,Mahindra KUV,Mahindra,KUV,5,30000,Individual,Diesel,Manual,25.32,1198,2,6,450000
1397,Hyundai Verna,Hyundai,Verna,2,4000,Dealer,Petrol,Automatic,17.0,1591,3,5,1250000
11242,Hyundai i20,Hyundai,i20,7,43000,Dealer,Petrol,Manual,18.6,1197,2,5,450000
916,Ford Figo,Ford,Figo,3,64000,Dealer,Diesel,Manual,24.4,1499,2,5,550000
7437,Maruti Swift Dzire,Maruti,Swift Dzire,5,72300,Dealer,Diesel,Manual,28.4,1248,1,5,665000
18871,Honda Amaze,Honda,Amaze,8,57000,Dealer,Petrol,Automatic,18.1,1199,2,5,425000
6923,Hyundai Verna,Hyundai,Verna,9,88168,Dealer,Diesel,Manual,22.32,1582,3,5,450000
9307,Skoda Superb,Skoda,Superb,6,40000,Dealer,Petrol,Manual,13.1,1798,3,5,895000
4412,Maruti Wagon R,Maruti,Wagon R,5,39000,Individual,Petrol,Manual,20.51,998,1,5,420000
738,Honda City,Honda,City,3,31543,Dealer,Petrol,Manual,16.8,1497,2,5,875000
15433,Maruti Wagon R,Maruti,Wagon R,6,35000,Individual,Petrol,Manual,20.51,998,1,5,295000
14210,Maruti Vitara,Maruti,Vitara,3,18000,Dealer,Diesel,Automatic,24.3,1248,2,5,931000
4809,Maruti Celerio,Maruti,Celerio,7,56000,Dealer,CNG,Manual,31.79,998,1,5,340000
19541,Skoda Rapid,Skoda,Rapid,6,67000,Dealer,Diesel,Manual,21.14,1498,2,5,425000
12940,Jeep Compass,Jeep,Compass,4,24700,Dealer,Petrol,Automatic,16.0,1368,3,5,1545000
15525,Maruti Swift,Maruti,Swift,8,70000,Individual,Diesel,Manual,22.9,1248,1,5,530000
6353,Ford Figo,Ford,Figo,9,90000,Individual,Diesel,Manual,20.0,1399,1,5,280000
9930,Ford Ecosport,Ford,Ecosport,4,10000,Individual,Diesel,Manual,22.77,1498,2,5,875000
5535,Maruti Vitara,Maruti,Vitara,5,54566,Dealer,Diesel,Manual,24.3,1248,2,5,789000
2450,Maruti Alto,Maruti,Alto,10,69000,Dealer,Petrol,Manual,19.7,796,1,5,140000
10395,Tata Tiago,Tata,Tiago,3,20000,Individual,Petrol,Manual,23.84,1199,2,5,470000
13678,Mahindra XUV500,Mahindra,XUV500,7,120000,Individual,Diesel,Manual,15.1,2179,3,7,600000
9316,Maruti Wagon R,Maruti,Wagon R,5,63554,Dealer,Petrol,Manual,20.51,998,1,5,350000
537,Hyundai Grand,Hyundai,Grand,6,10000,Individual,Petrol,Manual,18.9,1197,2,5,350000
2438,Hyundai i20,Hyundai,i20,2,5000,Individual,Petrol,Manual,18.6,1197,2,5,710000
14487,Audi A6,Audi,A6,9,45500,Dealer,Diesel,Automatic,18.53,1968,3,5,1380000
3493,Hyundai Verna,Hyundai,Verna,8,57800,Dealer,Petrol,Manual,17.1,1591,3,5,485000
7401,Tata Tiago,Tata,Tiago,4,28628,Dealer,Diesel,Manual,27.28,1047,1,5,590000
16951,Maruti Alto,Maruti,Alto,4,23765,Dealer,Petrol,Manual,23.95,998,1,5,400000
18973,Volkswagen Vento,Volkswagen,Vento,4,23000,Dealer,Petrol,Automatic,18.19,1197,2,5,840000
4093,Mahindra XUV500,Mahindra,XUV500,6,100000,Individual,Diesel,Manual,15.1,2179,3,7,655000
3642,Maruti Ertiga,Maruti,Ertiga,5,72000,Dealer,Diesel,Manual,24.52,1248,2,7,840000
4352,Honda WR-V,Honda,WR-V,3,19000,Dealer,Petrol,Manual,17.5,1199,2,5,825000
8982,Datsun RediGO,Datsun,RediGO,4,21696,Dealer,Petrol,Manual,22.7,799,1,5,290000
10984,Lexus NX,Lexus,NX,3,44000,Dealer,Petrol,Automatic,18.32,2499,3,5,4500000
2881,Toyota Innova,Toyota,Innova,9,130000,Individual,Diesel,Manual,12.99,2494,2,7,700000
16894,Maruti Celerio,Maruti,Celerio,5,51000,Dealer,Petrol,Automatic,23.1,998,1,5,435000
13861,Maruti Dzire ZXI,Maruti,Dzire ZXI,6,41021,Dealer,Petrol,Manual,23.26,1197,2,5,500000
12495,Maruti Wagon R,Maruti,Wagon R,14,30000,Individual,Petrol,Manual,18.9,1061,1,5,70000
3013,Hyundai Grand,Hyundai,Grand,7,47985,Dealer,Diesel,Manual,24.0,1120,1,5,521000
5237,Volkswagen Vento,Volkswagen,Vento,10,50000,Individual,Diesel,Manual,20.54,1598,2,5,400000
12440,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2,24300,Dealer,Petrol,Automatic,11.9,1950,4,5,3775000
12321,Hyundai Santro,Hyundai,Santro,1,8268,Dealer,Petrol,Manual,20.3,1086,1,5,445000
18678,Hyundai Grand,Hyundai,Grand,6,19526,Dealer,Petrol,Manual,18.9,1197,2,5,540000
7487,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,9,30000,Dealer,Diesel,Automatic,13.5,2987,4,5,3300000
13002,Renault KWID,Renault,KWID,5,76000,Individual,Petrol,Manual,25.17,799,1,5,210000
14132,Maruti Wagon R,Maruti,Wagon R,5,120000,Individual,Petrol,Manual,20.51,998,1,5,300000
15912,Toyota Innova,Toyota,Innova,11,58980,Dealer,Diesel,Manual,12.8,2494,2,8,450000
13385,Hyundai Verna,Hyundai,Verna,9,61000,Dealer,Diesel,Manual,22.32,1582,3,5,375000
9619,Hyundai Creta,Hyundai,Creta,6,64000,Dealer,Diesel,Automatic,17.01,1582,3,5,695000
13465,Hyundai i20,Hyundai,i20,11,85000,Dealer,Petrol,Manual,17.0,1197,2,5,250000
10636,Mahindra KUV,Mahindra,KUV,5,15000,Individual,Petrol,Manual,18.15,1198,2,5,420000
9610,Volkswagen Vento,Volkswagen,Vento,10,100000,Individual,Diesel,Manual,20.54,1598,2,5,310000
12817,Renault KWID,Renault,KWID,5,46583,Trustmark Dealer,Petrol,Manual,25.17,799,1,5,280000
2524,Maruti Wagon R,Maruti,Wagon R,7,101200,Dealer,Petrol,Manual,18.9,998,1,5,380000
2449,Maruti Swift,Maruti,Swift,6,110000,Individual,Diesel,Manual,25.2,1248,1,5,500000
15119,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,6,37000,Dealer,Diesel,Automatic,14.84,2143,3,5,2399000
5193,Toyota Innova,Toyota,Innova,5,70000,Individual,Diesel,Automatic,11.36,2755,3,7,1800000
1647,Tata Hexa,Tata,Hexa,4,50000,Individual,Diesel,Manual,17.6,2179,3,7,1500000
13324,Honda Amaze,Honda,Amaze,6,62000,Individual,Diesel,Manual,25.8,1498,2,5,320000
868,Maruti Celerio,Maruti,Celerio,3,24000,Dealer,Petrol,Manual,21.63,998,1,5,495000
9231,Jeep Compass,Jeep,Compass,4,52000,Dealer,Diesel,Manual,16.3,1956,3,5,1549000
8494,Maruti Vitara,Maruti,Vitara,3,47588,Dealer,Diesel,Manual,24.3,1248,2,5,900000
15382,Volkswagen Polo,Volkswagen,Polo,6,70000,Individual,Diesel,Manual,20.14,1498,2,5,425000
10826,Honda City,Honda,City,7,58719,Dealer,Diesel,Manual,26.0,1498,2,5,670000
19387,Hyundai i20,Hyundai,i20,11,99250,Individual,Petrol,Manual,17.0,1197,2,5,325000
6638,Ford Ecosport,Ford,Ecosport,8,94000,Dealer,Diesel,Manual,22.7,1498,2,5,525000
13874,Hyundai Grand,Hyundai,Grand,7,29000,Dealer,Petrol,Manual,18.9,1197,2,5,385000
10387,Maruti Swift,Maruti,Swift,6,60000,Individual,Diesel,Manual,25.2,1248,1,5,500000
1950,Mahindra Scorpio,Mahindra,Scorpio,11,158000,Individual,Diesel,Automatic,11.79,2179,2,8,400000
16608,Mini Cooper,Mini,Cooper,3,8000,Individual,Petrol,Automatic,17.33,1998,3,4,3200000
17840,Mahindra Scorpio,Mahindra,Scorpio,10,82000,Dealer,Diesel,Manual,12.05,2179,2,8,525000
7624,Maruti Ertiga,Maruti,Ertiga,7,76000,Individual,Petrol,Manual,16.02,1373,2,7,450000
1820,Hyundai i20,Hyundai,i20,5,40000,Individual,Petrol,Manual,18.6,1197,2,5,560000
6133,Hyundai i20,Hyundai,i20,7,75000,Dealer,Diesel,Manual,23.0,1396,2,5,600000
8385,Hyundai Grand,Hyundai,Grand,5,65834,Dealer,Petrol,Manual,18.9,1197,2,5,550000
16138,BMW X3,BMW,X3,8,65000,Dealer,Diesel,Automatic,16.09,1995,3,5,2150000
16549,Maruti Swift,Maruti,Swift,2,7000,Individual,Petrol,Manual,21.21,1197,2,5,610000
18537,Maruti Ciaz,Maruti,Ciaz,6,45000,Dealer,Petrol,Manual,20.73,1373,2,5,540000
16380,MG Hector,MG,Hector,2,35803,Dealer,Diesel,Manual,17.41,1956,3,5,2075000
1932,Maruti Swift Dzire,Maruti,Swift Dzire,5,15000,Individual,Petrol,Manual,20.85,1197,2,5,540000
4018,Hyundai Elantra,Hyundai,Elantra,4,53958,Dealer,Diesel,Automatic,18.23,1582,3,5,1370000
18784,Toyota Innova,Toyota,Innova,4,54226,Dealer,Diesel,Manual,13.68,2393,3,7,1700000
13784,Ford Ecosport,Ford,Ecosport,7,28000,Dealer,Petrol,Manual,15.8,1499,2,5,565000
8884,Skoda Superb,Skoda,Superb,11,50000,Individual,Petrol,Automatic,12.6,1798,3,5,375000
16642,BMW 3,BMW,3,6,35000,Dealer,Diesel,Automatic,22.69,1995,3,5,1545000
12371,Mercedes-Benz GLS,Mercedes-Benz,GLS,3,15000,Dealer,Diesel,Automatic,11.0,2987,4,7,7199000
7860,Hyundai i20,Hyundai,i20,3,20000,Individual,Petrol,Manual,18.6,1197,2,5,598000
3907,Honda City,Honda,City,4,45000,Dealer,Petrol,Manual,17.4,1497,2,5,715000
9099,Maruti Swift Dzire,Maruti,Swift Dzire,6,57000,Dealer,Diesel,Manual,26.59,1248,1,5,525000
17560,Maruti Swift Dzire,Maruti,Swift Dzire,4,11437,Dealer,Petrol,Automatic,18.5,1197,2,5,699000
12359,Maruti Wagon R,Maruti,Wagon R,10,52000,Dealer,CNG,Manual,26.2,998,1,5,210000
5645,Hyundai i10,Hyundai,i10,13,82000,Dealer,Petrol,Manual,20.36,1197,2,5,185000
12454,Maruti Baleno,Maruti,Baleno,3,48000,Dealer,Diesel,Manual,27.39,1248,1,5,599000
4882,BMW X5,BMW,X5,9,95000,Dealer,Diesel,Automatic,11.0,2993,4,5,2150000
1765,Tata Harrier,Tata,Harrier,2,15200,Dealer,Diesel,Manual,17.0,1956,3,5,1550000
14352,Maruti Wagon R,Maruti,Wagon R,8,25840,Dealer,Petrol,Manual,20.51,998,1,5,300000
13608,Hyundai i10,Hyundai,i10,7,62000,Dealer,Petrol,Manual,20.36,1197,2,5,310000
15425,Toyota Innova,Toyota,Innova,4,60000,Individual,Diesel,Automatic,11.36,2755,3,7,1800000
5227,Maruti Wagon R,Maruti,Wagon R,5,50000,Dealer,Petrol,Automatic,20.51,998,1,5,495000
19102,Honda City,Honda,City,9,70000,Individual,Petrol,Manual,16.8,1497,2,5,625000
16824,Maruti Swift,Maruti,Swift,9,90000,Individual,Petrol,Manual,18.6,1197,2,5,280000
9771,Maruti Swift Dzire,Maruti,Swift Dzire,4,15000,Individual,Petrol,Automatic,18.5,1197,2,5,580000
9748,Honda City,Honda,City,4,61000,Dealer,Diesel,Manual,26.0,1498,2,5,870000
16187,Toyota Innova,Toyota,Innova,4,52000,Dealer,Diesel,Automatic,11.36,2755,3,7,1965000
1674,Skoda Rapid,Skoda,Rapid,8,42000,Dealer,Petrol,Manual,15.0,1598,2,5,375000
12711,Hyundai Grand,Hyundai,Grand,3,22000,Dealer,Petrol,Manual,18.9,1197,2,5,475000
15220,Hyundai i10,Hyundai,i10,10,82000,Dealer,Petrol,Manual,20.36,1197,2,5,375000
9786,Maruti Wagon R,Maruti,Wagon R,4,24500,Dealer,Petrol,Manual,21.79,998,1,5,382000
1818,Volkswagen Polo,Volkswagen,Polo,7,40266,Dealer,Diesel,Manual,22.07,1199,1,5,475000
3575,Hyundai Elantra,Hyundai,Elantra,8,112087,Dealer,Diesel,Automatic,19.5,1582,3,5,651000
10160,Ford Ecosport,Ford,Ecosport,2,20000,Individual,Petrol,Manual,17.0,1497,3,5,905000
5225,Hyundai Creta,Hyundai,Creta,4,34000,Dealer,Petrol,Manual,13.0,1591,3,5,1149000
15822,Hyundai i20,Hyundai,i20,3,34000,Dealer,Petrol,Manual,18.6,1197,2,5,835000
10191,Maruti Swift Dzire,Maruti,Swift Dzire,9,110000,Individual,Diesel,Manual,19.3,1248,1,5,284000
1008,Maruti Swift Dzire,Maruti,Swift Dzire,8,65000,Individual,Diesel,Manual,23.4,1248,1,5,480000
520,Maruti Swift,Maruti,Swift,6,34000,Individual,Petrol,Manual,20.4,1197,2,5,400000
1543,Hyundai Creta,Hyundai,Creta,4,38425,Dealer,Diesel,Manual,19.67,1582,3,5,960000
17320,Honda WR-V,Honda,WR-V,3,15000,Individual,Diesel,Manual,25.5,1498,2,5,790000
9598,Toyota Fortuner,Toyota,Fortuner,4,29000,Dealer,Diesel,Manual,14.24,2755,3,7,2550000
15287,Hyundai i10,Hyundai,i10,9,47000,Dealer,Petrol,Automatic,19.2,1197,2,5,395000
15188,Maruti Baleno,Maruti,Baleno,4,20000,Individual,Petrol,Manual,21.4,1197,2,5,480000
9114,Maruti Swift,Maruti,Swift,9,66001,Dealer,Diesel,Manual,22.9,1248,1,5,275000
812,Maruti Swift,Maruti,Swift,7,90000,Individual,Diesel,Manual,25.2,1248,1,5,350000
13439,Toyota Innova,Toyota,Innova,10,60251,Dealer,Diesel,Manual,12.99,2494,2,7,460000
13607,Hyundai Verna,Hyundai,Verna,12,55000,Dealer,Petrol,Manual,13.9,1599,2,5,250000
9501,Maruti Alto,Maruti,Alto,6,50000,Individual,Petrol,Manual,22.74,796,1,5,250000
15737,Maruti Alto,Maruti,Alto,6,60000,Dealer,Petrol,Manual,23.95,998,1,5,285000
13993,Toyota Innova,Toyota,Innova,4,50000,Dealer,Diesel,Automatic,11.36,2755,3,8,1600000
9012,Maruti Swift Dzire,Maruti,Swift Dzire,6,49000,Dealer,Diesel,Manual,26.59,1248,1,5,470000
10671,Toyota Fortuner,Toyota,Fortuner,2,1677,Dealer,Diesel,Manual,12.55,2982,3,7,2950000
3322,Hyundai Grand,Hyundai,Grand,4,22000,Dealer,Petrol,Manual,18.9,1197,2,5,485000
1128,Hyundai Grand,Hyundai,Grand,3,15000,Individual,Petrol,Manual,18.9,1197,2,5,525000
12657,BMW X1,BMW,X1,4,22000,Individual,Diesel,Automatic,20.68,1995,3,5,2500000
1776,Maruti Swift Dzire,Maruti,Swift Dzire,8,65000,Dealer,Diesel,Manual,23.4,1248,1,5,350000
6695,Maruti Eeco,Maruti,Eeco,6,58500,Dealer,Petrol,Manual,15.37,1196,1,7,349000
15916,Honda City,Honda,City,4,28000,Dealer,Petrol,Manual,17.4,1497,2,5,880000
5833,BMW 7,BMW,7,6,24000,Dealer,Diesel,Automatic,14.49,2993,4,5,5400000
11718,Honda City,Honda,City,7,45045,Dealer,Petrol,Automatic,18.0,1497,2,5,550000
4301,BMW X5,BMW,X5,13,61000,Dealer,Diesel,Automatic,11.0,2993,4,5,1975000
2626,Maruti Vitara,Maruti,Vitara,5,100000,Individual,Diesel,Manual,24.3,1248,2,5,800000
3207,Hyundai Verna,Hyundai,Verna,2,14200,Dealer,Petrol,Manual,17.0,1591,3,5,945000
12252,Skoda Rapid,Skoda,Rapid,6,32000,Individual,Diesel,Manual,21.14,1498,2,5,450000
14294,Maruti Alto,Maruti,Alto,12,73000,Dealer,Petrol,Manual,19.7,796,1,5,135000
4040,Maruti Alto,Maruti,Alto,17,58000,Dealer,Petrol,Manual,19.7,796,1,5,111000
8583,Maruti Swift Dzire,Maruti,Swift Dzire,6,59000,Dealer,Petrol,Manual,20.85,1197,2,5,650000
12276,Renault Duster,Renault,Duster,8,51235,Dealer,Diesel,Manual,19.01,1461,2,5,415000
3121,Hyundai Grand,Hyundai,Grand,6,55000,Dealer,Petrol,Automatic,18.9,1197,2,5,525000
17492,Maruti Baleno,Maruti,Baleno,1,7000,Individual,Petrol,Manual,21.01,1197,2,5,750000
2413,Tata Tiago,Tata,Tiago,4,20000,Individual,Petrol,Manual,23.84,1199,2,5,490000
11685,Maruti Baleno,Maruti,Baleno,3,50000,Individual,Petrol,Manual,21.4,1197,2,5,560000
15498,Honda City,Honda,City,12,87000,Dealer,Petrol,Manual,16.9,1497,2,5,299000
14229,Kia Carnival,Kia,Carnival,1,14000,Dealer,Diesel,Automatic,14.11,2199,3,7,3525000
2030,Hyundai Santro,Hyundai,Santro,2,20000,Individual,Petrol,Manual,20.3,1086,1,5,425000
12456,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,3,4000,Dealer,Petrol,Automatic,7.81,4663,4,4,13000000
13962,Ford Ecosport,Ford,Ecosport,2,17000,Dealer,Petrol,Manual,15.9,1496,3,5,915000
3487,Mahindra Scorpio,Mahindra,Scorpio,5,49490,Dealer,Diesel,Manual,15.4,2179,2,7,975000
16695,Hyundai Verna,Hyundai,Verna,8,35212,Dealer,Diesel,Manual,25.0,1493,2,5,500000
19210,Renault KWID,Renault,KWID,4,15335,Dealer,Petrol,Manual,23.01,999,1,5,380000
1081,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,4,49000,Dealer,Diesel,Automatic,10.0,2148,3,5,3975000
1999,Mahindra Scorpio,Mahindra,Scorpio,10,88000,Dealer,Diesel,Manual,13.5,2179,2,5,499000
11836,Mahindra Bolero,Mahindra,Bolero,4,32000,Dealer,Diesel,Manual,15.96,2523,1,7,685000
18262,Skoda Octavia,Skoda,Octavia,12,200000,Individual,Diesel,Manual,18.7,1896,1,5,290000
2330,Maruti Wagon R,Maruti,Wagon R,10,75000,Dealer,CNG,Manual,26.6,998,1,5,275000
1509,Maruti Swift Dzire,Maruti,Swift Dzire,9,55236,Dealer,Petrol,Manual,19.1,1197,2,5,350000
9926,Maruti Swift,Maruti,Swift,6,52631,Dealer,Diesel,Manual,28.4,1248,1,5,475000
6409,Maruti Wagon R,Maruti,Wagon R,5,48000,Dealer,Petrol,Manual,18.9,998,1,5,425000
15497,Hyundai Verna,Hyundai,Verna,4,40000,Individual,Diesel,Manual,23.9,1582,3,5,950000
2292,Hyundai Grand,Hyundai,Grand,3,31025,Dealer,Petrol,Automatic,18.9,1197,2,5,596000
2973,Hyundai i20,Hyundai,i20,9,36000,Individual,Petrol,Manual,18.5,1197,2,5,350000
17392,Skoda Superb,Skoda,Superb,8,55572,Dealer,Petrol,Automatic,13.7,1798,3,5,1065000
12765,Mahindra XUV500,Mahindra,XUV500,5,57000,Dealer,Diesel,Manual,16.0,1997,3,7,993000
726,Honda Jazz,Honda,Jazz,5,29484,Dealer,Petrol,Manual,18.7,1199,2,5,465000
15550,Maruti Swift Dzire,Maruti,Swift Dzire,7,100000,Individual,Diesel,Manual,23.4,1248,1,5,365000
16847,Volkswagen Polo,Volkswagen,Polo,5,70000,Dealer,Diesel,Manual,22.07,1199,1,5,675000
5750,Maruti Swift Dzire,Maruti,Swift Dzire,4,51306,Dealer,Diesel,Manual,23.4,1248,1,5,650000
4830,Hyundai Verna,Hyundai,Verna,2,8000,Dealer,Petrol,Automatic,17.0,1591,3,5,1250000
14528,Honda Amaze,Honda,Amaze,2,6399,Trustmark Dealer,Petrol,Manual,19.5,1199,2,5,715000
9870,Hyundai i20,Hyundai,i20,9,45000,Individual,Petrol,Manual,18.5,1197,2,5,295000
14676,Maruti Swift,Maruti,Swift,5,76508,Trustmark Dealer,Petrol,Manual,20.4,1197,2,5,399000
1466,Maruti Swift,Maruti,Swift,6,90000,Individual,Diesel,Manual,28.4,1248,1,5,420000
7947,Hyundai Creta,Hyundai,Creta,5,96000,Individual,Diesel,Manual,19.67,1582,3,5,1100000
16830,Maruti Celerio,Maruti,Celerio,4,32000,Individual,Petrol,Manual,23.1,998,1,5,450000
9981,Maruti Wagon R,Maruti,Wagon R,5,40000,Individual,Petrol,Manual,20.51,998,1,5,300000
13254,Hyundai Verna,Hyundai,Verna,5,23251,Trustmark Dealer,Petrol,Manual,17.01,1591,3,5,700000
14927,Hyundai i20,Hyundai,i20,5,61000,Dealer,Petrol,Manual,18.6,1197,2,5,635000
3413,Maruti Ertiga,Maruti,Ertiga,7,54000,Dealer,CNG,Manual,22.8,1373,2,7,675000
12250,Maruti Alto,Maruti,Alto,15,20000,Individual,Petrol,Manual,19.7,796,1,5,85000
14592,Hyundai Creta,Hyundai,Creta,5,30000,Dealer,Petrol,Manual,15.8,1591,3,5,950000
14481,Volkswagen Polo,Volkswagen,Polo,10,65000,Dealer,Petrol,Manual,16.2,1199,1,5,260000
117,Maruti Celerio,Maruti,Celerio,3,5000,Individual,Petrol,Automatic,23.1,998,1,5,475000
1809,Volkswagen Vento,Volkswagen,Vento,7,59000,Dealer,Petrol,Manual,15.04,1598,2,5,450000
18178,Volkswagen Polo,Volkswagen,Polo,3,7000,Dealer,Petrol,Manual,16.47,1198,1,5,745000
17010,Hyundai i10,Hyundai,i10,4,9000,Individual,Petrol,Manual,19.81,1086,1,5,375000
6411,Hyundai Creta,Hyundai,Creta,3,100000,Individual,Diesel,Manual,22.1,1396,2,5,890000
13351,Honda Civic,Honda,Civic,12,23000,Dealer,Petrol,Manual,14.8,1799,3,5,295000
2920,Maruti Swift,Maruti,Swift,10,225000,Individual,Diesel,Manual,22.9,1248,1,5,325000
4722,Tata Tiago,Tata,Tiago,4,32000,Dealer,Petrol,Manual,23.84,1199,2,5,465000
3960,Hyundai i10,Hyundai,i10,5,15000,Individual,Petrol,Manual,19.81,1086,1,5,390000
8909,Maruti Ertiga,Maruti,Ertiga,5,44160,Dealer,Diesel,Manual,24.52,1248,2,7,670000
14681,Maruti Wagon R,Maruti,Wagon R,6,23853,Dealer,Petrol,Automatic,21.79,998,1,5,460000
14476,Volkswagen Polo,Volkswagen,Polo,5,53000,Dealer,Petrol,Automatic,17.21,1197,2,5,690000
1990,Audi A6,Audi,A6,7,64000,Dealer,Diesel,Automatic,17.68,1968,3,5,1700000
1764,Hyundai Grand,Hyundai,Grand,4,35000,Individual,Petrol,Automatic,18.9,1197,2,5,511000
5706,Maruti Baleno,Maruti,Baleno,5,49726,Dealer,Petrol,Manual,21.01,1197,2,5,610000
13855,Maruti Alto,Maruti,Alto,13,92000,Dealer,Petrol,Manual,19.7,796,1,5,115000
18010,BMW 5,BMW,5,8,43000,Dealer,Diesel,Automatic,18.12,1995,3,5,2600000
1494,Toyota Innova,Toyota,Innova,7,60000,Dealer,Diesel,Manual,12.99,2494,2,7,775000
18605,Mahindra XUV500,Mahindra,XUV500,5,46100,Individual,Diesel,Manual,16.0,2179,3,7,1050000
7,Maruti Wagon R,Maruti,Wagon R,3,17512,Dealer,Petrol,Manual,20.51,998,1,5,410000
13096,Skoda Rapid,Skoda,Rapid,4,35000,Dealer,Petrol,Automatic,14.84,1598,2,5,795000
7770,Hyundai i10,Hyundai,i10,8,67000,Dealer,Petrol,Automatic,16.95,1197,2,5,429000
15152,Honda City,Honda,City,4,74000,Dealer,Petrol,Manual,16.8,1497,2,5,850000
19266,Volkswagen Polo,Volkswagen,Polo,10,21000,Dealer,Petrol,Manual,16.47,1198,1,5,285000
4485,Maruti Wagon R,Maruti,Wagon R,9,51000,Individual,Petrol,Manual,18.9,998,1,5,200000
8809,Maruti Ertiga,Maruti,Ertiga,4,60000,Individual,Diesel,Manual,24.52,1248,2,7,800000
13785,Hyundai i20,Hyundai,i20,3,23000,Dealer,Petrol,Manual,18.6,1197,2,5,695000
97,Hyundai i20,Hyundai,i20,5,22000,Dealer,Petrol,Manual,18.5,1197,2,5,550000
7516,Maruti Celerio,Maruti,Celerio,6,35330,Dealer,Diesel,Manual,27.62,793,1,5,489000
